N,p,trial,gA_base,gB_base,gA_prom,gA_demo,gB_prom,gB_demo,gA_pp,gB_pp,gA_dd,gB_dd,gA_pd,gB_pd,gA_dp,gB_dp,rA_prom,ctA_prom,rA_demo,ctA_demo,rB_prom,ctB_prom,rB_demo,ctB_demo,rA_pp,ctA_pp,rB_pp,ctB_pp,rA_dd,ctA_dd,rB_dd,ctB_dd,rA_pd,ctA_pd,rB_pd,ctB_pd,size_A,size_B
25,0.1,24,0.05612582781456953,0.009105960264900662,0.048129139072847674,0.05839403973509934,0.0014735099337748344,0.027516556291390732,0.019950331125827815,0.00533112582781457,0.04440397350993377,0.007317880794701986,0.018079470198675496,0.0017384105960264902,0.008675496688741723,0.003990066225165563,0.8575221238938054,,1.0404129793510326,,0.1618181818181818,,3.021818181818182,,0.35545722713864303,-0.5020648967551621,0.5854545454545454,0.42363636363636364,0.7911504424778762,-0.24926253687315647,0.8036363636363637,-2.2181818181818187,0.3221238938053098,-0.5353982300884954,0.1909090909090909,-2.830909090909092,25,25
25,0.1,25,0.05612582781456953,0.009105960264900662,0.10475165562913909,0.005745033112582782,0.040099337748344364,0.009751655629139074,0.013857615894039735,0.0013576158940397352,0.04150662251655629,0.06216887417218543,0.10327814569536424,0.01836092715231788,0.02165562913907285,0.013311258278145697,1.8663716814159295,,0.10235988200589974,,4.403636363636364,,1.0709090909090908,,0.24690265486725665,-1.6194690265486726,0.1490909090909091,-4.254545454545454,0.7395280235988203,0.6371681415929203,6.827272727272728,5.756363636363637,1.8401179941002952,-0.02625368731563431,2.0163636363636366,0.9454545454545453,25,25
25,0.1,26,0.05612582781456953,0.009105960264900662,0.033377483443708604,0.017566225165562915,0.006274834437086092,0.009254966887417218,0.09236754966887417,0.007748344370860928,0.045728476821192056,0.013311258278145693,0.0567384105960265,0.024685430463576158,0.1303476821192053,0.002996688741721854,0.5946902654867258,,0.3129793510324484,,0.6890909090909092,,1.0163636363636364,,1.645722713864307,1.0510324483775813,0.850909090909091,0.16181818181818186,0.8147492625368733,0.5017699115044247,1.461818181818182,0.4454545454545455,1.010914454277286,0.4162241887905605,2.710909090909091,1.6945454545454546,25,25
25,0.1,27,0.05612582781456953,0.009105960264900662,0.10074503311258279,0.007715231788079471,0.0064900662251655625,0.004221854304635761,0.08759933774834437,0.0049834437086092725,0.007864238410596027,0.01933774834437086,0.04043046357615894,0.0019205298013245033,0.03251655629139073,0.0018211920529801323,1.7949852507374628,,0.13746312684365783,,0.7127272727272728,,0.46363636363636374,,1.5607669616519178,-0.23421828908554576,0.5472727272727272,-0.16545454545454538,0.140117994100295,0.0026548672566371724,2.123636363636364,1.6600000000000006,0.720353982300885,-1.0746312684365784,0.21090909090909088,-0.2527272727272727,25,25
25,0.1,28,0.05612582781456953,0.009105960264900662,0.06799668874172185,0.029089403973509932,0.009486754966887417,0.02859271523178808,0.04996688741721854,0.010579470198675497,0.010993377483443709,0.016390728476821194,0.04966887417218543,0.024933774834437088,0.10215231788079471,0.005844370860927152,1.2115044247787607,,0.5182890855457227,,1.0418181818181818,,3.14,,0.8902654867256639,-0.3212389380530972,1.1618181818181816,0.11999999999999984,0.1958702064896755,-0.32241887905604716,1.8,-1.34,0.8849557522123895,-0.32654867256637155,2.7381818181818183,-0.40181818181818196,25,25
25,0.1,29,0.05612582781456953,0.009105960264900662,0.0756953642384106,0.0553476821192053,0.0026490066225165567,0.10187086092715232,0.019701986754966885,0.001771523178807947,0.02970198675496688,0.01986754966887417,0.013692052980132452,0.008824503311258277,0.04817880794701987,0.003195364238410596,1.3486725663716814,,0.9861356932153393,,0.29090909090909095,,11.187272727272727,,0.3510324483775812,-0.9976401179941004,0.19454545454545452,-0.0963636363636364,0.5292035398230089,-0.4569321533923304,2.1818181818181817,-9.005454545454546,0.24395280235988198,-1.1047197640117994,0.969090909090909,-10.218181818181817,25,25
25,0.1,30,0.05612582781456953,0.009105960264900662,0.0071688741721854295,0.007533112582781457,0.003013245033112583,0.006589403973509935,0.04077814569536424,0.010596026490066227,0.05026490066225166,0.01700331125827815,0.0048841059602649,0.003062913907284768,0.009337748344370862,0.009619205298013245,0.12772861356932155,,0.13421828908554573,,0.33090909090909093,,0.7236363636363637,,0.7265486725663718,0.5988200589970502,1.1636363636363636,0.8327272727272728,0.895575221238938,0.7613569321533925,1.8672727272727276,1.1436363636363636,0.08702064896755161,-0.0407079646017699,0.33636363636363636,-0.3872727272727274,25,25
25,0.1,31,0.05612582781456953,0.009105960264900662,0.201158940397351,0.022367549668874172,0.005612582781456954,0.016456953642384108,0.03278145695364239,0.0020695364238410598,0.03152317880794702,0.005960264900662251,0.008245033112582782,0.004751655629139073,0.14057947019867548,0.04589403973509933,3.584070796460177,,0.39852507374631274,,0.6163636363636364,,1.8072727272727274,,0.584070796460177,-3.0,0.2272727272727273,-0.38909090909090915,0.5616519174041298,0.16312684365781716,0.6545454545454545,-1.152727272727273,0.14690265486725668,-3.4371681415929203,0.5218181818181817,-1.2854545454545456,25,25
25,0.1,32,0.05612582781456953,0.009105960264900662,0.04877483443708609,0.017615894039735104,0.0038410596026490066,0.0037913907284768214,0.014089403973509934,0.0031125827814569534,0.0579635761589404,0.003559602649006622,0.04498344370860927,0.001655629139072848,0.01771523178807947,0.007847682119205298,0.8690265486725665,,0.3138643067846608,,0.42181818181818187,,0.4163636363636363,,0.25103244837758115,-0.6179941002949854,0.34181818181818185,-0.07999999999999997,1.0327433628318583,0.7188790560471976,0.39090909090909093,-0.025454545454545462,0.8014749262536872,-0.06755162241887912,0.18181818181818182,-0.23454545454545453,25,25
25,0.1,33,0.05612582781456953,0.009105960264900662,0.021788079470198677,0.11124172185430463,0.010629139072847682,0.004205298013245034,0.05342715231788079,0.013228476821192053,0.0947019867549669,0.005281456953642385,0.13748344370860927,0.00521523178807947,0.039354304635761596,0.0010927152317880794,0.3882005899705015,,1.9820058997050147,,1.1672727272727275,,0.46181818181818174,,0.9519174041297938,0.563716814159292,1.4527272727272726,0.28545454545454557,1.6873156342182896,-0.29469026548672544,0.5800000000000001,0.11818181818181808,2.449557522123894,2.061356932153392,0.5727272727272728,0.1109090909090908,25,25
25,0.1,34,0.05612582781456953,0.009105960264900662,0.07468543046357615,0.04357615894039735,0.01043046357615894,0.0016059602649006622,0.16653973509933775,0.011490066225165563,0.11554635761589405,0.01682119205298013,0.12004966887417219,0.0022350993377483444,0.0205794701986755,0.004801324503311258,1.3306784660766962,,0.7764011799410031,,1.1454545454545455,,0.17636363636363633,,2.9672566371681417,1.6365781710914458,1.261818181818182,0.11636363636363659,2.0587020648967553,1.2823008849557522,1.8472727272727272,1.6709090909090911,2.138938053097345,0.8082595870206493,0.24545454545454545,0.06909090909090912,25,25
25,0.1,35,0.05612582781456953,0.009105960264900662,0.03882450331125827,0.031241721854304634,0.03453642384105961,0.008360927152317881,0.16543046357615895,0.014867549668874176,0.26745033112582783,0.008294701986754967,0.04841059602649006,0.003774834437086092,0.021639072847682118,0.010562913907284768,0.6917404129793512,,0.556637168141593,,3.792727272727273,,0.9181818181818183,,2.9474926253687315,2.255752212389381,1.6327272727272728,-2.1600000000000006,4.7651917404129795,4.208554572271387,0.9109090909090911,-0.007272727272727264,0.8625368731563421,0.17079646017699127,0.41454545454545455,-0.5036363636363637,25,25
25,0.1,36,0.05612582781456953,0.009105960264900662,0.02544701986754967,0.02543046357615894,0.005513245033112584,0.015993377483443712,0.030248344370860925,0.003940397350993377,0.021754966887417217,0.004668874172185431,0.055612582781456955,0.006076158940397351,0.005910596026490067,0.0032284768211920537,0.45339233038348087,,0.45309734513274336,,0.6054545454545455,,1.7563636363636363,,0.5389380530973451,0.08554572271386429,0.43272727272727274,-0.17272727272727284,0.3876106194690266,-0.06548672566371685,0.5127272727272726,-1.2436363636363639,0.9908554572271386,0.5374631268436579,0.6672727272727272,-1.0890909090909096,25,25
25,0.1,37,0.05612582781456953,0.009105960264900662,0.22771523178807945,0.01812913907284768,0.0017715231788079464,0.0023344370860927154,0.053129139072847685,0.02675496688741722,0.15496688741721854,0.006705298013245033,0.10327814569536424,0.07357615894039735,0.021423841059602648,0.008096026490066226,4.057227138643069,,0.3230088495575222,,0.19454545454545455,,0.2563636363636364,,0.9466076696165192,-3.1106194690265485,2.938181818181819,2.743636363636364,2.7610619469026547,2.4380530973451333,0.7363636363636364,0.47999999999999987,1.8401179941002952,-2.217109144542772,8.08,7.823636363636363,25,25
25,0.1,38,0.05612582781456953,0.009105960264900662,0.17188741721854306,0.03653973509933774,0.006655629139072847,0.006241721854304636,0.06221854304635761,0.007450331125827814,0.04501655629139072,0.01933774834437086,0.05253311258278146,0.0011920529801324503,0.01963576158940397,0.0021688741721854307,3.062536873156342,,0.6510324483775811,,0.730909090909091,,0.6854545454545456,,1.1085545722713865,-1.953982300884956,0.8181818181818181,0.08727272727272736,0.8020648967551622,0.15103244837758115,2.123636363636364,1.4381818181818182,0.9359882005899707,-2.126548672566372,0.1309090909090909,-0.5545454545454546,25,25
25,0.1,39,0.05612582781456953,0.009105960264900662,0.08399006622516555,0.022781456953642386,0.04582781456953642,0.004635761589403974,0.021324503311258278,0.008344370860927153,0.07534768211920531,0.006589403973509935,0.05592715231788079,0.00889072847682119,0.05450331125827814,0.0033278145695364242,1.4964601769911503,,0.4058997050147493,,5.032727272727273,,0.5090909090909091,,0.37994100294985256,-1.1165191740412979,0.9163636363636366,-4.116363636363635,1.3424778761061948,0.9365781710914455,0.7236363636363636,0.2145454545454545,0.9964601769911507,-0.49999999999999983,0.9763636363636363,0.4672727272727273,25,25
25,0.1,40,0.05612582781456953,0.009105960264900662,0.08139072847682119,0.02097682119205298,0.01367549668874172,0.005811258278145695,0.027731788079470198,0.002086092715231788,0.034503311258278144,0.005264900662251656,0.08889072847682118,0.014735099337748345,0.07336092715231787,0.022235099337748344,1.4501474926253688,,0.3737463126843658,,1.5018181818181817,,0.6381818181818183,,0.4941002949852507,-0.956047197640118,0.2290909090909091,-1.2727272727272727,0.6147492625368731,0.24100294985250742,0.578181818181818,-0.05999999999999998,1.5837758112094398,0.13362831858407084,1.618181818181818,0.9799999999999999,25,25
25,0.1,41,0.05612582781456953,0.009105960264900662,0.061920529801324495,0.036158940397351,0.0038079470198675498,0.00945364238410596,0.006043046357615894,0.0033278145695364234,0.03642384105960265,0.004006622516556291,0.10788079470198675,0.008129139072847683,0.11149006622516558,0.0035099337748344373,1.1032448377581119,,0.6442477876106195,,0.41818181818181815,,1.0381818181818185,,0.10766961651917406,-0.9955752212389379,0.3654545454545454,-0.052727272727272734,0.6489675516224189,0.004719764011799299,0.43999999999999995,-0.5981818181818183,1.9221238938053098,0.8188790560471977,0.8927272727272728,-0.14545454545454553,25,25
25,0.1,42,0.05612582781456953,0.009105960264900662,0.012798013245033112,0.011258278145695364,0.0033774834437086095,0.013758278145695366,0.047334437086092716,0.006291390728476821,0.03109271523178808,0.007731788079470199,0.03745033112582781,0.001043046357615894,0.07004966887417217,0.005480132450331125,0.22802359882005901,,0.20058997050147492,,0.37090909090909097,,1.5109090909090905,,0.8433628318584072,0.6153392330383481,0.6909090909090909,0.31999999999999995,0.5539823008849558,0.3533923303834809,0.849090909090909,-0.6618181818181821,0.6672566371681417,0.4392330383480826,0.11454545454545455,-1.3963636363636367,25,25
25,0.1,43,0.05612582781456953,0.009105960264900662,0.039668874172185425,0.021026490066225163,0.006307947019867551,0.11447019867549668,0.03713576158940397,0.002665562913907285,0.013062913907284767,0.0021688741721854307,0.026291390728476822,0.007499999999999998,0.03786423841059603,0.011688741721854305,0.7067846607669617,,0.3746312684365782,,0.6927272727272727,,12.570909090909089,,0.6616519174041298,-0.0451327433628317,0.2927272727272728,-0.4000000000000001,0.23274336283185842,-0.1418879056047197,0.23818181818181813,-12.332727272727272,0.4684365781710915,-0.23834808259587,0.8236363636363636,-11.747272727272728,25,25
25,0.1,44,0.05612582781456953,0.009105960264900662,0.06519867549668874,0.03271523178807947,0.020463576158940396,0.01802980132450331,0.01730132450331126,0.0022682119205298017,0.031357615894039736,0.0008609271523178809,0.03736754966887417,0.003609271523178808,0.024519867549668874,0.008294701986754967,1.16165191740413,,0.5828908554572272,,2.2472727272727275,,1.98,,0.30825958702064904,-0.853392330383481,0.2490909090909091,-1.998181818181818,0.5587020648967552,-0.024188790560471872,0.09454545454545457,-1.8854545454545455,0.6657817109144545,-0.4958702064896757,0.39636363636363636,-1.5836363636363635,25,25
25,0.1,45,0.05612582781456953,0.009105960264900662,0.05947019867549669,0.07216887417218543,0.0021523178807947023,0.007781456953642384,0.05160596026490066,0.009056291390728477,0.07201986754966888,0.022036423841059603,0.008609271523178808,0.0028476821192052982,0.12973509933774835,0.01865894039735099,1.0595870206489677,,1.2858407079646017,,0.23636363636363633,,0.8545454545454545,,0.9194690265486727,-0.14011799410029507,0.9945454545454545,0.7581818181818181,1.2831858407079648,-0.0026548672566369946,2.4200000000000004,1.5654545454545457,0.15339233038348082,-0.9061946902654867,0.31272727272727274,-0.5418181818181818,25,25
25,0.1,46,0.05612582781456953,0.009105960264900662,0.16054635761589403,0.053162251655629135,0.0072516556291390725,0.02105960264900662,0.029917218543046353,0.002317880794701987,0.12735099337748343,0.003278145695364239,0.0560430463576159,0.0041390728476821195,0.005745033112582782,0.003493377483443709,2.8604719764011803,,0.947197640117994,,0.7963636363636364,,2.312727272727273,,0.5330383480825959,-2.3274336283185844,0.2545454545454545,-0.5418181818181818,2.2690265486725663,1.3218289085545722,0.36,-1.9527272727272726,0.9985250737463129,-1.8619469026548667,0.4545454545454546,-1.858181818181818,25,25
